likes,screen_name,text,timestamp,tweet_id,user_id,username,city
0,MookNicole,clearly emotional time hard comprehend actual facts available really hope dads cancer tx goes well actually dont really golf passionate facts common sense,2020-04-16 15:00:40,1250801289841139712,715300500,nicole mook,Calgary
3,SchulteFiona,thanks cancerk2a thoughts agree 100 however thought study important 1st step recognizing fearofrecurrence childhoodcancer comprehensive measure desperately needed understanding experience outside clinic appointments,2020-04-16 03:51:21,1250632848396058624,491617974,fiona schulte phd,Calgary
80,LisaLongball,tremendous sadness share aunt bataylor68 passed away today long cancer journey aunt like second mom please click link read obituary story incredible life pictwittercomiforg6bequ,2020-04-16 02:14:18,1250608426104655872,263219998,lisa longball,Calgary
2,Yipilimumab,shandro disturbs mental health treating patients cancer suspected coronavirus,2020-04-14 23:32:08,1250205225530429440,814308373013229568,steve yip md msc,Calgary
2,DStevens2,dad hands one favourite hockey players growing lost parents cancer appreciate stress strain terrible disease families stay strong dale stevens family originating gimli rooting,2020-04-14 03:42:02,1249905730309636096,179400383,dennis stevens,Calgary
0,Yipilimumab,good luck jkenney thinks mds prescribe drug without health canada approval half people commenting kenney understanding drug approval need proof safetyefficacy process apply cancer drugs would different,2020-04-14 03:39:06,1249904990266646528,814308373013229568,steve yip md msc,Calgary
2,Yipilimumab,shandro disturbs mental health treating patients cancer suspected coronavirus,2020-04-14 23:32:08,1250205225530429440,814308373013229568,steve yip md msc,Calgary
2,DStevens2,dad hands one favourite hockey players growing lost parents cancer appreciate stress strain terrible disease families stay strong dale stevens family originating gimli rooting,2020-04-14 03:42:02,1249905730309636096,179400383,dennis stevens,Calgary
0,Yipilimumab,good luck jkenney thinks mds prescribe drug without health canada approval half people commenting kenney understanding drug approval need proof safetyefficacy process apply cancer drugs would different,2020-04-14 03:39:06,1249904990266646528,814308373013229568,steve yip md msc,Calgary
0,elmago_1970,im sorry surgery postponed,2020-04-16 20:06:33,1250878266065313792,1567544018,elizabeth,Calgary
3,elmago_1970,scheduled minor surgery april 20 got moved april 15 grateful surgery instead cancelled definitely 1goodthingtoday gon na lie enjoying pain even grateful things proceeding scheduled,2020-04-16 06:16:07,1250669282557485056,1567544018,elizabeth,Calgary
0,elmago_1970,im sorry surgery postponed,2020-04-16 20:06:33,1250878266065313792,1567544018,elizabeth,Calgary
3,elmago_1970,scheduled minor surgery april 20 got moved april 15 grateful surgery instead cancelled definitely 1goodthingtoday gon na lie enjoying pain even grateful things proceeding scheduled,2020-04-16 06:16:07,1250669282557485056,1567544018,elizabeth,Calgary
2,CambrianPharm,know music thought healing powers many studies show listening music provide relief stress anxiety 2015 trial found patients played music surgery felt less pain anxiety music yyc calgarylife cambrian albertapictwittercomeloijeke2w,2020-04-13 17:27:31,1249751078599561216,96464910,cambrian pharmacy,Calgary
2,CambrianPharm,know music thought healing powers many studies show listening music provide relief stress anxiety 2015 trial found patients played music surgery felt less pain anxiety music yyc calgarylife cambrian albertapictwittercomeloijeke2w,2020-04-13 17:27:31,1249751078599561216,96464910,cambrian pharmacy,Calgary
0,lanajduke,feel confident could perform surgery greys anatomy watched today greysabc,2020-04-17 22:29:02,1251276511136452608,776673954,lana j duke,Calgary
38,RPanaccione,another early morning call global ibd colleagues ioibd1 tackling important issues surrounding ibd coronavirus stay tuned next week guidance infusion centres acute care surgery endoscopy clinical trials,2020-04-17 13:12:10,1251136370434699264,1103949020,remo panaccione md frcpc,Calgary
0,lanajduke,feel confident could perform surgery greys anatomy watched today greysabc,2020-04-17 22:29:02,1251276511136452608,776673954,lana j duke,Calgary
38,RPanaccione,another early morning call global ibd colleagues ioibd1 tackling important issues surrounding ibd coronavirus stay tuned next week guidance infusion centres acute care surgery endoscopy clinical trials,2020-04-17 13:12:10,1251136370434699264,1103949020,remo panaccione md frcpc,Calgary
2,beatriceaucoin,good overview basics receiving chemo someone went breastcancer five years ago still think chemo intimidating okay feel way way requisite medical treatments,2020-04-16 18:03:17,1250847245554954240,527002074,beatrice aucoin,Calgary
2,beatriceaucoin,good overview basics receiving chemo someone went breastcancer five years ago still think chemo intimidating okay feel way way requisite medical treatments,2020-04-16 18:03:17,1250847245554954240,527002074,beatrice aucoin,Calgary
3,beatriceaucoin,oncology team referred breastcancer specialist saw twice realized doctor like im married trans woman straight friends cancer community describe specialist caring supportive,2020-04-16 23:21:43,1250927380677328896,527002074,beatrice aucoin,Calgary
4,GreggNelsonERAS,pls help drfmartinelli filling important survey gynme4 sgoorg igcsociety esgosociety gyneoncology,2020-04-16 21:30:19,1250899348692623360,880269442000617472,gregg nelson,Calgary
3,beatriceaucoin,oncology team referred breastcancer specialist saw twice realized doctor like im married trans woman straight friends cancer community describe specialist caring supportive,2020-04-16 23:21:43,1250927380677328896,527002074,beatrice aucoin,Calgary
4,GreggNelsonERAS,pls help drfmartinelli filling important survey gynme4 sgoorg igcsociety esgosociety gyneoncology,2020-04-16 21:30:19,1250899348692623360,880269442000617472,gregg nelson,Calgary
2,WellspringYYC,caring loved one cancer hard caregivers invited meet share support wednesday eve finding sanctuary zoom program 7 9 pm register find zoom instructions albertacares coronavirus pictwittercombojifmuxpo,2020-04-20 22:50:03,1252368964228747264,148492190,wellspringyyc,Calgary
1,IanRobinsonyyc,heres latest blog cancer coronavirus cancer tribe hopes normals take away quarantine experience fuckcancer yyc yycculture prostatecancer,2020-04-20 21:54:14,1252354915021713408,301244165,ian robinson,Calgary
1,WellspringYYC,world turned upside cancer coronavirus thank glennon doyle reminding us mess feeling person messy world cancersupport motivationalmonday notalone cancer coronavirus pictwittercomfekawuyrum,2020-04-20 17:20:04,1252285919069159424,148492190,wellspringyyc,Calgary
2,WellspringYYC,caring loved one cancer hard caregivers invited meet share support wednesday eve finding sanctuary zoom program 7 9 pm register find zoom instructions albertacares coronavirus pictwittercombojifmuxpo,2020-04-20 22:50:03,1252368964228747264,148492190,wellspringyyc,Calgary
1,IanRobinsonyyc,heres latest blog cancer coronavirus cancer tribe hopes normals take away quarantine experience fuckcancer yyc yycculture prostatecancer,2020-04-20 21:54:14,1252354915021713408,301244165,ian robinson,Calgary
1,WellspringYYC,world turned upside cancer coronavirus thank glennon doyle reminding us mess feeling person messy world cancersupport motivationalmonday notalone cancer coronavirus pictwittercomfekawuyrum,2020-04-20 17:20:04,1252285919069159424,148492190,wellspringyyc,Calgary
0,yychealthnut,meeting challenge 2019 novel coronavirus disease patients cancer cancerresearch cancerpatients coronavirus,2020-04-24 15:22:33,1253705899442450432,3253653414,yyc health nut,Calgary
0,yychealthnut,meeting challenge 2019 novel coronavirus disease patients cancer cancerresearch cancerpatients coronavirus,2020-04-24 15:22:33,1253705899442450432,3253653414,yyc health nut,Calgary
0,WellspringYYC,live well isolation staying connected wellspring calgary community join zoom session trudy living well stay connected thursday april 23 11 noon reg find zoom instructions cancer cancersupport coronavirus pictwittercomxt7cirvrh2,2020-04-22 19:45:05,1253047192996261888,148492190,wellspringyyc,Calgary
0,MTone123,dr kristina zakhary facial surgeon calgary entrepreneur mom twins cancer survivor one canada able perform closed rhinoplasty calgary yyc podcast entrepreneurs business businessnews coronavirus pictwittercomklmo4xu2qy,2020-04-22 13:26:07,1252951822274187264,199527887,mario toneguzzi,Calgary
0,WellspringYYC,live well isolation staying connected wellspring calgary community join zoom session trudy living well stay connected thursday april 23 11 noon reg find zoom instructions cancer cancersupport coronavirus pictwittercomxt7cirvrh2,2020-04-22 19:45:05,1253047192996261888,148492190,wellspringyyc,Calgary
0,MTone123,dr kristina zakhary facial surgeon calgary entrepreneur mom twins cancer survivor one canada able perform closed rhinoplasty calgary yyc podcast entrepreneurs business businessnews coronavirus pictwittercomklmo4xu2qy,2020-04-22 13:26:07,1252951822274187264,199527887,mario toneguzzi,Calgary
2,mike_incalgary,tickets see jamestaylorcom tonight god plans supposed see james taylor last may vegas little cancer coronavirus prevents concert im done letter c stay safe healthy everyone jamestaylor music,2020-04-19 19:38:38,1251958403242418176,108103088,mike cullen,Calgary
0,bullshitkorner,concerned cancer killed way people year world wide coronavirus quit buying fear thats control,2020-04-19 19:00:16,1251948751058382848,385258849,bsk,Calgary
2,mike_incalgary,tickets see jamestaylorcom tonight god plans supposed see james taylor last may vegas little cancer coronavirus prevents concert im done letter c stay safe healthy everyone jamestaylor music,2020-04-19 19:38:38,1251958403242418176,108103088,mike cullen,Calgary
0,bullshitkorner,concerned cancer killed way people year world wide coronavirus quit buying fear thats control,2020-04-19 19:00:16,1251948751058382848,385258849,bsk,Calgary
6,lung_ca_screen,management lungnodules lungcancerscreening coronavirus pandemic chest expert panel report accpchest rsna,2020-04-23 17:29:52,1253375550128705536,1102351315953315840,lung cancer screening feed,Calgary
6,lung_ca_screen,management lungnodules lungcancerscreening coronavirus pandemic chest expert panel report accpchest rsna,2020-04-23 17:29:52,1253375550128705536,1102351315953315840,lung cancer screening feed,Calgary
2,r_c_otto,come everybody knows die coronavirus dead someone say died flu cancer,2020-04-21 19:34:04,1252682031990837248,2931591294,randy otto,Calgary
2,r_c_otto,come everybody knows die coronavirus dead someone say died flu cancer,2020-04-21 19:34:04,1252682031990837248,2931591294,randy otto,Calgary
1,WellspringYYC,world turned upside cancer coronavirus thank glennon doyle reminding us mess feeling person messy world cancersupport motivationalmonday notalone cancer coronaviruspictwittercomfekawuyrum,2020-04-20 17:20:04,1252285919069159424,148492190,wellspringyyc,Calgary
1,WellspringYYC,world turned upside cancer coronavirus thank glennon doyle reminding us mess feeling person messy world cancersupport motivationalmonday notalone cancer coronaviruspictwittercomfekawuyrum,2020-04-20 17:20:04,1252285919069159424,148492190,wellspringyyc,Calgary
8,Ashantz6,someone cancer immunocompromised likely contract coronavirus likely die earlier otherwise would wouldnt lie medical people involved would clarify werent true,2020-04-24 05:40:08,1253559328713441280,3068515694,amy shantz,Calgary
8,Ashantz6,someone cancer immunocompromised likely contract coronavirus likely die earlier otherwise would wouldnt lie medical people involved would clarify werent true,2020-04-24 05:40:08,1253559328713441280,3068515694,amy shantz,Calgary
2,GeekyNurseSarah,oncology patients good faith wouldnt comfortable giving masks work high risk coronavirus transmitted immunocompromised,2020-04-21 23:29:21,1252741241961209856,3576413473,nurse sarah,Calgary
2,GeekyNurseSarah,oncology patients good faith wouldnt comfortable giving masks work high risk coronavirus transmitted immunocompromised,2020-04-21 23:29:21,1252741241961209856,3576413473,nurse sarah,Calgary
0,JohnBellizzi1,fact since january 1st 2020 16 million people died cancer time 160000 people passed coronavirus representing 0017 population world economy shut buddy un hidden agenda nwo,2020-04-21 02:16:08,1252420826315386880,728779989336743936,hunting jungle,Calgary
0,JohnBellizzi1,fact since january 1st 2020 16 million people died cancer time 160000 people passed coronavirus representing 0017 population world economy shut buddy un hidden agenda nwo,2020-04-21 02:16:08,1252420826315386880,728779989336743936,hunting jungle,Calgary
1,nicolenovak91,top openly said deaths corona virus related even suicide cancer strokes drowning like seriously 5060 thousand people die daily added equation wake fuck pictwittercomvsdifdumvh,2020-04-22 13:54:01,1252958840225624064,1217317565334089728,nicolee,Calgary
1,nicolenovak91,top openly said deaths corona virus related even suicide cancer strokes drowning like seriously 5060 thousand people die daily added equation wake fuck pictwittercomvsdifdumvh,2020-04-22 13:54:01,1252958840225624064,1217317565334089728,nicolee,Calgary
1,LizShawzee,prescribed light therapy eczema max allowed 2 minutes 5 due cancer risk thats exterior issue imagine long someone would need light cured coronavirus,2020-04-24 21:04:03,1253791840374894592,4884474314,elizabeth shaw,Calgary
0,yychealthnut,meeting challenge 2019 novel coronavirus disease patients cancer cancerresearch cancerpatients coronavirus,2020-04-24 15:22:33,1253705899442450432,3253653414,yyc health nut,Calgary
4,ThesisPi,fun fact cancer obesity heart disease arent contagious also anyone whos ever doctor knows track family history cancer obesity heart disease ghoulinani doesnt want cases traced trumps advice trumpforprison2020 coronavirus,2020-04-24 14:52:35,1253698355290443776,879506869529616384,thesis pi,Calgary
1,LizShawzee,prescribed light therapy eczema max allowed 2 minutes 5 due cancer risk thats exterior issue imagine long someone would need light cured coronavirus,2020-04-24 21:04:03,1253791840374894592,4884474314,elizabeth shaw,Calgary
0,yychealthnut,meeting challenge 2019 novel coronavirus disease patients cancer cancerresearch cancerpatients coronavirus,2020-04-24 15:22:33,1253705899442450432,3253653414,yyc health nut,Calgary
4,ThesisPi,fun fact cancer obesity heart disease arent contagious also anyone whos ever doctor knows track family history cancer obesity heart disease ghoulinani doesnt want cases traced trumps advice trumpforprison2020 coronavirus,2020-04-24 14:52:35,1253698355290443776,879506869529616384,thesis pi,Calgary
0,ChateauGlades,cmohalberta thank everything honest compassionate steadfast approach beacon hope think elective surgery like skin cancer removal reinstated,2020-04-19 23:58:06,1252023702130049024,1450479295,team rich kristy,Calgary
158,kate_grace_yyc,years cancer free feeling thankful ever health people helped time opportunities since pictwittercomhlvixakjql,2020-04-19 23:44:06,1252020179338317824,186176213,kate grace macleod,Calgary
2,mike_incalgary,tickets see jamestaylorcom tonight god plans supposed see james taylor last may vegas little cancer coronavirus prevents concert im done letter c stay safe healthy everyone jamestaylor music,2020-04-19 19:38:38,1251958403242418176,108103088,mike cullen,Calgary
0,bullshitkorner,concerned cancer killed way people year world wide coronavirus quit buying fear thats control,2020-04-19 19:00:16,1251948751058382848,385258849,bsk,Calgary
0,JohnJMiller100,apologies sounded like angry stage 4 prostate cancer isolation sick angry 3 years ago home business nothing sometimes life sucks sometimes life sucks big time lol sad angry,2020-04-19 18:06:57,1251935330359377920,703843225434353664,john miller,Calgary
2,MissWanitaYYC,please trumps children stole money kids cancer trump kids longer allowed run charity trumpcrimefamily,2020-04-19 15:38:58,1251898091390697472,506701347,wanita,Calgary
0,SarahFavel,delving spiritual matters could great benefit yo cancer,2020-04-19 15:02:09,1251888823111266304,28363142,sarah favel,Calgary
1,youseepeeYYC,believe earth flat humans nothing global warming vaccines harmful cigarettes dont cause cancer,2020-04-19 14:52:59,1251886518567927808,1105735643135537152,alberta see pee,Calgary
0,kylejnorton,tocopherols reduce risk progression prostate cancer vivo,2020-04-19 13:27:11,1251864926185902080,39047949,kyle j norton,Calgary
3,YYCStairclimb,instead counting 2020 ffsc selfisolating physically distancing hoping chance reschedule stairclimbbut hard keep us challenge climb 1204 stairs may 3 cancer hasnt cancelled yycstairclimbpictwittercomglqfyomv6z,2020-04-19 13:05:05,1251859363247140864,2850571589,firefighter stairclimb challenge,Calgary
1,DeanJC420,thats awesome sense humor probably one reason strength fight cancer heart goes thanks reply,2020-04-19 12:33:52,1251851509991526400,2390097782,magic beans,Calgary
1,BenAtkinsonPhD,joe divita quiet riot drummer frankie banali success story time itsfor beating immediate prognosis cancer battle one year ago given six months live hair metal icon recently recollected,2020-04-19 11:27:34,1251834822349041664,258945761,ben atkinson dr rock,Calgary
0,SarahxoDawn,delving spiritual matters could great benefit yo cancer,2020-04-19 11:00:21,1251827975214886912,478328719,prettyxobitch,Calgary
0,MyMartian,delving spiritual matters could great benefit yo cancer,2020-04-19 09:30:17,1251805307224748032,24136699,themartianstrikes,Calgary
0,corindachandler,went walk river tonight lights outside karma cancer home concert tonight beautiful dont think please contagious good way,2020-04-19 07:41:43,1251777986178592768,2597215843,corinda chandler,Calgary
1,ScottPorteous,ill never follow advice anyone born june 20th july 22nd cancer ever helped anyone,2020-04-19 01:53:11,1251690276806107136,140880946,scott porteous,Calgary
0,ChateauGlades,cmohalberta thank everything honest compassionate steadfast approach beacon hope think elective surgery like skin cancer removal reinstated,2020-04-19 23:58:06,1252023702130049024,1450479295,team rich kristy,Calgary
158,kate_grace_yyc,years cancer free feeling thankful ever health people helped time opportunities since pictwittercomhlvixakjql,2020-04-19 23:44:06,1252020179338317824,186176213,kate grace macleod,Calgary
2,mike_incalgary,tickets see jamestaylorcom tonight god plans supposed see james taylor last may vegas little cancer coronavirus prevents concert im done letter c stay safe healthy everyone jamestaylor music,2020-04-19 19:38:38,1251958403242418176,108103088,mike cullen,Calgary
0,bullshitkorner,concerned cancer killed way people year world wide coronavirus quit buying fear thats control,2020-04-19 19:00:16,1251948751058382848,385258849,bsk,Calgary
0,JohnJMiller100,apologies sounded like angry stage 4 prostate cancer isolation sick angry 3 years ago home business nothing sometimes life sucks sometimes life sucks big time lol sad angry,2020-04-19 18:06:57,1251935330359377920,703843225434353664,john miller,Calgary
2,MissWanitaYYC,please trumps children stole money kids cancer trump kids longer allowed run charity trumpcrimefamily,2020-04-19 15:38:58,1251898091390697472,506701347,wanita,Calgary
0,SarahFavel,delving spiritual matters could great benefit yo cancer,2020-04-19 15:02:09,1251888823111266304,28363142,sarah favel,Calgary
1,youseepeeYYC,believe earth flat humans nothing global warming vaccines harmful cigarettes dont cause cancer,2020-04-19 14:52:59,1251886518567927808,1105735643135537152,alberta see pee,Calgary
0,kylejnorton,tocopherols reduce risk progression prostate cancer vivo,2020-04-19 13:27:11,1251864926185902080,39047949,kyle j norton,Calgary
3,YYCStairclimb,instead counting 2020 ffsc selfisolating physically distancing hoping chance reschedule stairclimbbut hard keep us challenge climb 1204 stairs may 3 cancer hasnt cancelled yycstairclimbpictwittercomglqfyomv6z,2020-04-19 13:05:05,1251859363247140864,2850571589,firefighter stairclimb challenge,Calgary
1,DeanJC420,thats awesome sense humor probably one reason strength fight cancer heart goes thanks reply,2020-04-19 12:33:52,1251851509991526400,2390097782,magic beans,Calgary
1,BenAtkinsonPhD,joe divita quiet riot drummer frankie banali success story time itsfor beating immediate prognosis cancer battle one year ago given six months live hair metal icon recently recollected,2020-04-19 11:27:34,1251834822349041664,258945761,ben atkinson dr rock,Calgary
0,SarahxoDawn,delving spiritual matters could great benefit yo cancer,2020-04-19 11:00:21,1251827975214886912,478328719,prettyxobitch,Calgary
0,MyMartian,delving spiritual matters could great benefit yo cancer,2020-04-19 09:30:17,1251805307224748032,24136699,themartianstrikes,Calgary
0,corindachandler,went walk river tonight lights outside karma cancer home concert tonight beautiful dont think please contagious good way,2020-04-19 07:41:43,1251777986178592768,2597215843,corinda chandler,Calgary
1,ScottPorteous,ill never follow advice anyone born june 20th july 22nd cancer ever helped anyone,2020-04-19 01:53:11,1251690276806107136,140880946,scott porteous,Calgary
1,PlagueofProgs,freedom lovers allow single gerrymandered city nation foist misguided leftist cancer rest uscndpoli,2020-04-21 23:25:58,1252740391872286720,853735976,plague progs,Calgary
1,realdlnorman,masked conversation one william hodd mcelcherans conversation sculptures tom baker cancer centre,2020-04-21 22:25:45,1252725236602040320,817493053527113728,darcy norman,Calgary
1,ACSial,guess according cancer surgeries life death everyone take statistics government grain salt,2020-04-21 21:19:37,1252708594333519872,61976454,adam c sieracki,Calgary
1,DavidButt1,sending nothing positive vibes strength kick cancers ass,2020-04-21 20:31:15,1252696422501285888,366912101,dave b,Calgary
2,JamesonBourne,really people underlying issues would experience flu pneumonia aids malaria cancer hundred things one tells whether comment,2020-04-21 19:47:13,1252685339895853056,1222740258241933312,jameson bourne,Calgary
2,r_c_otto,come everybody knows die coronavirus dead someone say died flu cancer,2020-04-21 19:34:04,1252682031990837248,2931591294,randy otto,Calgary
1,mynameiswriter,nah stage four incurable grading important staging comes kind cancer prognosis measured years,2020-04-21 19:32:25,1252681615827820544,1078604317,macdonald,Calgary
0,mynameiswriter,1 14 2 strokes sufferedand eventually recovered fromlockedin syndrome 2 37 diagnosed another superrare disease enteropancreatic neuroendocrine cancer 3 love cook,2020-04-21 19:25:02,1252679759017857024,1078604317,macdonald,Calgary
2,Crushgoil,6 infj cancer many infjs responding also hufflepuff,2020-04-21 18:30:11,1252665954280058880,1575919705,lauren,Calgary
5,Me1anieDekker,im running albertans helping albertans virtual 5k support bow valley cancer centre canmore join fundraise choice 17 cancer centres alberta donate page acfvirtual5k albertacancer,2020-04-21 18:24:36,1252664550182146048,159934563,melanie dekker,Calgary
0,Frost_Man68,quickest way would someone terminally ill terminal cancer us favour getting close desperate situation since really dont want see anyone die become martyr say need vote skippy co,2020-04-21 18:01:29,1252658730149138432,1080221126477807616,frost man,Calgary
1,mlindgrin2000,228 people die canada everyday cancer wtf,2020-04-21 17:19:42,1252648217516228608,235779055,martin l,Calgary
4,Oncolytics,research samirguptagi published journalcancer reported statnews highlights importance family historybased screening colorectal cancer,2020-04-21 16:52:45,1252641435897098240,25760403,oncolytics biotech,Calgary
1,wickerbitch,aries venus perfect foil cancer moon,2020-04-21 16:36:37,1252637375886327808,1114355023687770112,munch lord,Calgary
0,SarahFavel,despite strong desire move certain direction cancer,2020-04-21 15:02:09,1252613601778532352,28363142,sarah favel,Calgary
0,PeterSinclair77,everyone like tell story 10 barely sick know people get sick teh time right even die young middle age old cancer strokes murder car accidents go hide joe please,2020-04-21 14:23:08,1252603780312391680,1185262205349974016,camille sinclair,Calgary
0,PeterSinclair77,people die waiting mri diagnosis cancer late surgeries save lives stay hold indefinitly old people die alone strokes old age safe families virus might kill pallative pts die alone hide,2020-04-21 14:15:41,1252601908503568384,1185262205349974016,camille sinclair,Calgary
0,BenAtkinsonPhD,oh dear marilyn said loud like think shutting economy spell would cure cancer also prevent suicide would neither sad terrible things however communicable diseases,2020-04-21 13:45:18,1252594259506524160,258945761,ben atkinson dr rock,Calgary
0,SarahxoDawn,despite strong desire move certain direction cancer,2020-04-21 11:00:22,1252552754939064320,478328719,prettyxobitch,Calgary
1,PlagueofProgs,freedom lovers allow single gerrymandered city nation foist misguided leftist cancer rest uscndpoli,2020-04-21 23:25:58,1252740391872286720,853735976,plague progs,Calgary
1,realdlnorman,masked conversation one william hodd mcelcherans conversation sculptures tom baker cancer centre,2020-04-21 22:25:45,1252725236602040320,817493053527113728,darcy norman,Calgary
1,ACSial,guess according cancer surgeries life death everyone take statistics government grain salt,2020-04-21 21:19:37,1252708594333519872,61976454,adam c sieracki,Calgary
1,DavidButt1,sending nothing positive vibes strength kick cancers ass,2020-04-21 20:31:15,1252696422501285888,366912101,dave b,Calgary
2,JamesonBourne,really people underlying issues would experience flu pneumonia aids malaria cancer hundred things one tells whether comment,2020-04-21 19:47:13,1252685339895853056,1222740258241933312,jameson bourne,Calgary
2,r_c_otto,come everybody knows die coronavirus dead someone say died flu cancer,2020-04-21 19:34:04,1252682031990837248,2931591294,randy otto,Calgary
1,mynameiswriter,nah stage four incurable grading important staging comes kind cancer prognosis measured years,2020-04-21 19:32:25,1252681615827820544,1078604317,macdonald,Calgary
0,mynameiswriter,1 14 2 strokes sufferedand eventually recovered fromlockedin syndrome 2 37 diagnosed another superrare disease enteropancreatic neuroendocrine cancer 3 love cook,2020-04-21 19:25:02,1252679759017857024,1078604317,macdonald,Calgary
2,Crushgoil,6 infj cancer many infjs responding also hufflepuff,2020-04-21 18:30:11,1252665954280058880,1575919705,lauren,Calgary
5,Me1anieDekker,im running albertans helping albertans virtual 5k support bow valley cancer centre canmore join fundraise choice 17 cancer centres alberta donate page acfvirtual5k albertacancer,2020-04-21 18:24:36,1252664550182146048,159934563,melanie dekker,Calgary
0,Frost_Man68,quickest way would someone terminally ill terminal cancer us favour getting close desperate situation since really dont want see anyone die become martyr say need vote skippy co,2020-04-21 18:01:29,1252658730149138432,1080221126477807616,frost man,Calgary
1,mlindgrin2000,228 people die canada everyday cancer wtf,2020-04-21 17:19:42,1252648217516228608,235779055,martin l,Calgary
4,Oncolytics,research samirguptagi published journalcancer reported statnews highlights importance family historybased screening colorectal cancer,2020-04-21 16:52:45,1252641435897098240,25760403,oncolytics biotech,Calgary
1,wickerbitch,aries venus perfect foil cancer moon,2020-04-21 16:36:37,1252637375886327808,1114355023687770112,munch lord,Calgary
0,SarahFavel,despite strong desire move certain direction cancer,2020-04-21 15:02:09,1252613601778532352,28363142,sarah favel,Calgary
0,PeterSinclair77,everyone like tell story 10 barely sick know people get sick teh time right even die young middle age old cancer strokes murder car accidents go hide joe please,2020-04-21 14:23:08,1252603780312391680,1185262205349974016,camille sinclair,Calgary
0,PeterSinclair77,people die waiting mri diagnosis cancer late surgeries save lives stay hold indefinitly old people die alone strokes old age safe families virus might kill pallative pts die alone hide,2020-04-21 14:15:41,1252601908503568384,1185262205349974016,camille sinclair,Calgary
0,BenAtkinsonPhD,oh dear marilyn said loud like think shutting economy spell would cure cancer also prevent suicide would neither sad terrible things however communicable diseases,2020-04-21 13:45:18,1252594259506524160,258945761,ben atkinson dr rock,Calgary
0,SarahxoDawn,despite strong desire move certain direction cancer,2020-04-21 11:00:22,1252552754939064320,478328719,prettyxobitch,Calgary
0,MyMartian,despite strong desire move certain direction cancer,2020-04-21 09:30:17,1252530085690609664,24136699,themartianstrikes,Calgary
4,postingfromedge,one year survivor breast cancer coming joe wereinthistogether breastcancerawareness pictwittercom14tsdm8lya,2020-04-21 06:47:27,1252489106094821376,818271055068286976,jeannette marshall optioneerjm,Calgary
2,KinpatsuXLVIII,id rather use toxic platform cancer platform said said,2020-04-21 05:56:37,1252476312301666304,1114566462918643712,金髪⁴⁸ hu xinyin rookie rapper year,Calgary
0,KinpatsuXLVIII,dont use cancer platform,2020-04-21 05:52:20,1252475235032371200,1114566462918643712,金髪⁴⁸ hu xinyin rookie rapper year,Calgary
1,Aurorameansdawn,mum heavy smoker kidney removed 77 came back lungs 94 went hips 98 died renal brain cancer 2000 total 5 cancers renal cancer transient follows route common,2020-04-21 04:41:55,1252457514882351104,343130917,dawn evans,Calgary
1,Aurorameansdawn,thankyou mum also renal cancer went lungs etc hell able get tests see doctors worrying hope staying home part soon able get back normality,2020-04-21 04:31:49,1252454970089041920,343130917,dawn evans,Calgary
2,animethighs125,know isnt business way youre approaching truly idiotic believe need hear outsiders voice countering arguments bringing facts consideration whereas youre like meat bad haha get cancer lol,2020-04-21 04:24:46,1252453196091453440,1239374013425537024,cohen,Calgary
0,Aurorameansdawn,terrible people arent going hospital heart attacks cancer diagnosis etc last person get cardiac mri cardiac mrisits insanity thats people arent,2020-04-21 04:21:49,1252452455335333888,343130917,dawn evans,Calgary
0,Aurorameansdawn,im telling people shut give us virus could kill someone like cancer major risk catching damn thing dying say stf stay bit longer wash hands gods sake dont procreate,2020-04-21 04:06:57,1252448712548184064,343130917,dawn evans,Calgary
2,plafleur,wow today awful start finish addiction sucks cancer sucks everything sucks,2020-04-21 03:36:49,1252441128952971264,18208774,amanda hugginkiss,Calgary
5,SchulteFiona,thanks cancerk2a fyi yacancercanada sngarlandphd,2020-04-21 03:21:52,1252437366884581376,491617974,fiona schulte phd,Calgary
0,JohnBellizzi1,fact since january 1st 2020 16 million people died cancer time 160000 people passed coronavirus representing 0017 population world economy shut buddy un hidden agenda nwo,2020-04-21 02:16:08,1252420826315386880,728779989336743936,hunting jungle,Calgary
0,YesThisIsMerp,pretty sure still combination cancer people bringing firearms disagreement still hes giving run money clings,2020-04-21 01:41:27,1252412099415830528,1023664195710025728,totally zoroark,Calgary
4,jkwaldie,know someone whos cancer surgery delayed went global newspoof scheduled,2020-04-21 00:25:28,1252392974589124608,51346243,jonathan waldie,Calgary
1,janda2015,trump realize windmills dont cause cancer realize flushing toilet 1015 times sign major intestinal issues,2020-04-21 00:18:44,1252391279960354816,751856754,jan arnold,Calgary
7,KidsCancerCare,spring cleaning wondering empty bottles cans load family vehicle bring kidscancercare 100 proceeds empties go toward helping children w cancer communityovercoronavirus kidscancerpictwittercomsdanmpb6kw,2020-04-22 23:11:16,1253099078348443648,245418444,kids cancer care,Calgary
3,julia_daun,excellent resource teenage young adult cancer survivors led amazing colleague amandawurz yogaforcancer,2020-04-22 22:28:15,1253088254779199488,1219317488464408576,julia daun,Calgary
10,WellnessLabUofC,free online yoga teenage young adult cancer survivors sign information contact dr amandawurz ajwurzucalgaryca classes begin may 4th yogathrive yogaforcancer evidencebasedpictwittercommtra9xnhcw,2020-04-22 22:25:59,1253087683926093824,2276727038,healthwellness lab,Calgary
